quest_id,patch,patch_code,id_first,poi_first,source
62158,9.0.1,90001,9.0.1,,id_only
62159,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62160,9.0.1,90001,9.0.1,,id_only
62161,9.0.1,90001,9.0.1,9.0.1,poi
62162,9.0.1,90001,9.0.1,,id_only
62163,9.0.1,90001,9.0.1,,id_only
62164,9.0.1,90001,9.0.1,,id_only
62165,9.0.1,90001,9.0.1,,id_only
62166,9.0.1,90001,9.0.1,,id_only
62167,9.0.1,90001,9.0.1,,id_only
62169,9.0.1,90001,9.0.1,9.0.1,poi
62170,9.0.2,90002,9.0.2,,id_only
62171,9.0.5,90005,9.0.5,,id_only
62172,9.0.1,90001,9.0.1,,id_only
62173,9.0.1,90001,9.0.1,,id_only
62174,9.0.1,90001,9.0.1,,id_only
62175,9.0.1,90001,9.0.1,,id_only
62176,9.0.1,90001,9.0.1,,id_only
62177,9.0.1,90001,9.0.1,,id_only
62178,9.0.1,90001,9.0.1,,id_only
62179,9.0.1,90001,9.0.1,,id_only
62180,9.0.1,90001,9.0.1,,id_only
62181,9.0.1,90001,9.0.1,,id_only
62185,9.0.1,90001,9.0.1,9.0.1,poi
62186,9.0.1,90001,9.0.1,,id_only
62187,9.0.1,90001,9.0.1,,id_only
62188,9.0.1,90001,9.0.1,,id_only
62189,9.0.1,90001,9.0.1,,id_only
62190,9.0.1,90001,9.0.1,,id_only
62191,9.0.1,90001,9.0.1,,id_only
62192,9.0.1,90001,9.0.1,,id_only
62193,9.0.1,90001,9.0.1,,id_only
62194,9.0.1,90001,9.0.1,9.0.1,poi
62195,9.0.1,90001,9.0.1,9.0.1,poi
62196,9.0.1,90001,9.0.1,,id_only
62197,9.0.1,90001,9.0.1,,id_only
62198,9.0.1,90001,9.0.1,,id_only
62199,9.0.1,90001,9.0.1,,id_only
62201,9.0.1,90001,9.0.1,,id_only
62202,9.0.1,90001,9.0.1,,id_only
62203,9.0.1,90001,9.0.1,9.0.1,poi
62204,9.0.1,90001,9.0.1,9.0.1,poi
62205,9.0.1,90001,9.0.1,,id_only
62206,9.0.1,90001,9.0.1,,id_only
62207,9.0.1,90001,9.0.1,,id_only
62208,9.0.1,90001,9.0.1,,id_only
62209,9.0.1,90001,9.0.1,,id_only
62210,9.0.1,90001,9.0.1,,id_only
62211,9.0.1,90001,9.0.1,,id_only
62212,9.0.1,90001,9.0.1,,id_only
62213,9.0.1,90001,9.0.1,,id_only
62214,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62215,9.0.1,90001,9.0.1,,id_only
62216,9.0.1,90001,9.0.1,,id_only
62217,9.0.1,90001,9.0.1,,id_only
62218,9.0.1,90001,9.0.1,,id_only
62219,9.0.1,90001,9.0.1,,id_only
62220,9.0.1,90001,9.0.1,,id_only
62221,9.0.1,90001,9.0.1,,id_only
62222,9.0.1,90001,9.0.1,,id_only
62223,9.0.1,90001,9.0.1,,id_only
62224,9.0.1,90001,9.0.1,,id_only
62225,9.0.1,90001,9.0.1,9.0.1,poi
62228,9.0.1,90001,9.0.1,,id_only
62230,9.0.1,90001,9.0.1,9.0.1,poi
62232,9.0.1,90001,9.0.1,,id_only
62233,9.0.1,90001,9.0.1,,id_only
62234,9.0.1,90001,9.0.1,,id_only
62235,9.0.1,90001,9.0.1,9.0.1,poi
62237,9.0.1,90001,9.0.1,,id_only
62238,9.0.1,90001,9.0.1,,id_only
62239,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62240,9.0.1,90001,9.0.1,,id_only
62241,9.0.1,90001,9.0.1,9.0.1,poi
62243,9.0.1,90001,9.0.1,,id_only
62244,9.0.1,90001,9.0.1,,id_only
62245,9.0.1,90001,9.0.1,,id_only
62246,9.0.1,90001,9.0.1,,id_only
62247,9.0.1,90001,9.0.1,,id_only
62248,9.0.1,90001,9.0.1,,id_only
62249,9.0.1,90001,9.0.1,,id_only
62250,9.0.1,90001,9.0.1,,id_only
62251,9.0.1,90001,9.0.1,,id_only
62252,9.0.1,90001,9.0.1,,id_only
62253,9.0.1,90001,9.0.1,,id_only
62254,9.0.1,90001,9.0.1,,id_only
62255,9.0.1,90001,9.0.1,,id_only
62256,9.0.1,90001,9.0.1,,id_only
62257,9.0.1,90001,9.0.1,,id_only
62258,9.0.1,90001,9.0.1,9.0.1,poi
62259,9.0.1,90001,9.0.1,,id_only
62260,9.0.1,90001,9.0.1,,id_only
62261,9.0.1,90001,9.0.1,,id_only
62262,9.0.1,90001,9.0.1,9.0.1,poi
62263,9.0.1,90001,9.0.1,,id_only
62265,9.0.1,90001,9.0.1,,id_only
62266,9.0.1,90001,9.0.1,,id_only
62267,9.0.1,90001,9.0.1,,id_only
62268,9.0.1,90001,9.0.1,,id_only
62269,9.0.1,90001,9.0.1,,id_only
62270,9.0.1,90001,9.0.1,,id_only
62271,9.0.1,90001,9.0.1,,id_only
62272,9.0.1,90001,9.0.1,,id_only
62273,9.0.1,90001,9.0.1,,id_only
62274,9.0.1,90001,9.0.1,,id_only
62275,9.0.1,90001,9.0.1,,id_only
62276,9.0.1,90001,9.0.1,,id_only
62277,9.0.1,90001,9.0.1,,id_only
62278,9.0.1,90001,9.0.1,,id_only
62279,9.0.1,90001,9.0.1,,id_only
62280,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62281,9.0.1,90001,9.0.1,,id_only
62282,9.0.1,90001,9.0.1,,id_only
62283,9.0.1,90001,9.0.1,,id_only
62284,9.0.1,90001,9.0.1,,id_only
62285,9.0.1,90001,9.0.1,,id_only
62286,9.0.1,90001,9.0.1,,id_only
62287,9.0.1,90001,9.0.1,,id_only
62288,9.0.1,90001,9.0.1,,id_only
62289,9.0.1,90001,9.0.1,,id_only
62290,9.0.1,90001,9.0.1,,id_only
62291,9.0.1,90001,9.0.1,,id_only
62294,9.0.1,90001,9.0.1,,id_only
62295,9.0.1,90001,9.0.1,9.0.1,poi
62296,9.0.1,90001,9.0.1,,id_only
62297,9.0.1,90001,9.0.1,,id_only
62298,9.0.1,90001,9.0.1,,id_only
62301,9.0.1,90001,9.0.1,,id_only
62304,9.0.1,90001,9.0.1,,id_only
62305,9.0.1,90001,9.0.1,,id_only
62306,9.0.1,90001,9.0.1,,id_only
62307,9.0.1,90001,9.0.1,,id_only
62308,9.0.1,90001,9.0.1,,id_only
62309,9.0.1,90001,9.0.1,,id_only
62311,9.0.1,90001,9.0.1,,id_only
62312,9.0.1,90001,9.0.1,,id_only
62313,9.0.1,90001,9.0.1,,id_only
62314,9.0.1,90001,9.0.1,,id_only
62315,9.0.1,90001,9.0.1,,id_only
62316,9.0.1,90001,9.0.1,,id_only
62317,9.0.1,90001,9.0.1,,id_only
62318,9.0.1,90001,9.0.1,,id_only
62319,9.0.1,90001,9.0.1,,id_only
62320,9.0.1,90001,9.0.1,,id_only
62321,9.0.1,90001,9.0.1,,id_only
62322,9.0.1,90001,9.0.1,,id_only
62323,9.0.1,90001,9.0.1,,id_only
62324,9.0.1,90001,9.0.1,,id_only
62325,9.0.1,90001,9.0.1,,id_only
62326,9.0.1,90001,9.0.1,,id_only
62327,9.0.1,90001,9.0.1,,id_only
62328,9.0.1,90001,9.0.1,,id_only
62329,9.0.1,90001,9.0.1,,id_only
62330,9.0.1,90001,9.0.1,,id_only
62331,9.0.1,90001,9.0.1,,id_only
62332,9.0.1,90001,9.0.1,,id_only
62333,9.0.1,90001,9.0.1,,id_only
62334,9.0.1,90001,9.0.1,,id_only
62335,9.0.1,90001,9.0.1,,id_only
62336,9.0.1,90001,9.0.1,,id_only
62337,9.0.1,90001,9.0.1,,id_only
62338,9.0.1,90001,9.0.1,,id_only
62339,9.0.1,90001,9.0.1,,id_only
62340,9.0.1,90001,9.0.1,,id_only
62341,9.0.1,90001,9.0.1,,id_only
62342,9.0.1,90001,9.0.1,,id_only
62343,9.0.1,90001,9.0.1,,id_only
62344,9.0.1,90001,9.0.1,,id_only
62345,9.0.1,90001,9.0.1,,id_only
62347,9.0.1,90001,9.0.1,,id_only
62353,9.0.1,90001,9.0.1,,id_only
62359,9.0.1,90001,9.0.1,,id_only
62361,9.0.1,90001,9.0.1,,id_only
62362,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62363,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62364,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62365,9.0.1,90001,9.0.1,9.0.1,poi
62366,9.0.1,90001,9.0.1,,id_only
62367,9.0.1,90001,9.0.1,,id_only
62368,9.0.1,90001,9.0.1,,id_only
62369,9.0.1,90001,9.0.1,,id_only
62370,9.0.1,90001,9.0.1,,id_only
62371,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62372,9.0.1,90001,9.0.1,,id_only
62373,9.0.1,90001,9.0.1,,id_only
62374,9.0.1,90001,9.0.1,,id_only
62377,9.0.1,90001,9.0.1,,id_only
62380,9.0.1,90001,9.0.1,,id_only
62381,9.0.1,90001,9.0.1,,id_only
62382,9.0.1,90001,9.0.1,,id_only
62384,9.0.1,90001,9.0.1,,id_only
62385,9.0.1,90001,9.0.1,,id_only
62386,9.0.1,90001,9.0.1,,id_only
62387,9.0.1,90001,9.0.1,,id_only
62388,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62389,9.0.1,90001,9.0.1,,id_only
62390,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62391,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62392,9.0.1,90001,9.0.1,,id_only
62393,9.0.1,90001,9.0.1,,id_only
62394,9.0.1,90001,9.0.1,,id_only
62395,9.0.1,90001,9.0.1,,id_only
62396,9.0.1,90001,9.0.1,,id_only
62397,9.0.1,90001,9.0.1,,id_only
62398,9.0.1,90001,9.0.1,,id_only
62400,9.0.1,90001,9.0.1,,id_only
62401,9.0.1,90001,9.0.1,,id_only
62402,9.0.1,90001,9.0.1,,id_only
62403,9.0.1,90001,9.0.1,,id_only
62404,9.0.1,90001,9.0.1,,id_only
62405,9.0.1,90001,9.0.1,,id_only
62406,9.0.1,90001,9.0.1,9.0.1,poi
62407,9.0.1,90001,9.0.1,,id_only
62408,9.0.1,90001,9.0.1,,id_only
62409,9.0.1,90001,9.0.1,,id_only
62410,9.0.1,90001,9.0.1,,id_only
62411,9.0.1,90001,9.0.1,,id_only
62412,9.0.1,90001,9.0.1,,id_only
62413,9.0.1,90001,9.0.1,,id_only
62414,9.0.1,90001,9.0.1,9.0.1,poi
62415,9.0.1,90001,9.0.1,,id_only
62416,9.0.1,90001,9.0.1,,id_only
62417,9.0.1,90001,9.0.1,,id_only
62420,9.0.1,90001,9.0.1,,id_only
62421,9.0.1,90001,9.0.1,,id_only
62422,9.0.1,90001,9.0.1,,id_only
62423,9.0.1,90001,9.0.1,,id_only
62424,9.0.1,90001,9.0.1,,id_only
62425,9.0.1,90001,9.0.1,,id_only
62426,9.0.1,90001,9.0.1,,id_only
62427,9.0.1,90001,9.0.1,,id_only
62428,9.0.1,90001,9.0.1,,id_only
62429,9.0.1,90001,9.0.1,,id_only
62430,9.0.1,90001,9.0.1,,id_only
62431,9.0.1,90001,9.0.1,,id_only
62432,9.0.1,90001,9.0.1,,id_only
62433,9.0.1,90001,9.0.1,,id_only
62434,9.0.1,90001,9.0.1,,id_only
62435,9.0.1,90001,9.0.1,,id_only
62436,9.0.1,90001,9.0.1,,id_only
62437,9.0.1,90001,9.0.1,,id_only
62438,9.0.1,90001,9.0.1,,id_only
62439,9.0.1,90001,9.0.1,,id_only
62440,9.0.1,90001,9.0.1,,id_only
62441,9.0.1,90001,9.0.1,,id_only
62442,9.0.1,90001,9.0.1,,id_only
62443,9.0.1,90001,9.0.1,,id_only
62444,9.0.1,90001,9.0.1,,id_only
62445,9.0.1,90001,9.0.1,,id_only
62446,9.0.1,90001,9.0.1,,id_only
62447,9.0.1,90001,9.0.1,,id_only
62448,9.0.1,90001,9.0.1,9.0.1,poi
62449,9.0.1,90001,9.0.1,,id_only
62450,9.0.1,90001,9.0.1,,id_only
62451,9.0.1,90001,9.0.1,9.0.1,poi
62452,9.0.1,90001,9.0.1,,id_only
62453,9.0.1,90001,9.0.1,,id_only
62454,9.0.1,90001,9.0.1,,id_only
62455,9.0.1,90001,9.0.1,,id_only
62456,9.0.1,90001,9.0.1,,id_only
62457,9.0.1,90001,9.0.1,,id_only
62458,9.0.1,90001,9.0.1,,id_only
62459,9.0.1,90001,9.0.1,,id_only
62460,9.0.1,90001,9.0.1,,id_only
62461,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62462,9.0.1,90001,9.0.1,9.0.1,poi
62463,9.0.1,90001,9.0.1,,id_only
62464,9.0.1,90001,9.0.1,,id_only
62465,9.0.1,90001,9.0.1,,id_only
62466,9.0.1,90001,9.0.1,,id_only
62467,9.0.1,90001,9.0.1,9.0.1,poi
62468,9.0.1,90001,9.0.1,,id_only
62469,9.0.1,90001,9.0.1,,id_only
62470,9.0.1,90001,9.0.1,,id_only
62471,9.0.1,90001,9.0.1,,id_only
62472,9.0.1,90001,9.0.1,,id_only
62473,9.0.1,90001,9.0.1,9.0.1,poi
62474,9.0.1,90001,9.0.1,,id_only
62475,9.0.1,90001,9.0.1,,id_only
62476,9.0.1,90001,9.0.1,,id_only
62477,9.0.1,90001,9.0.1,,id_only
62478,9.0.1,90001,9.0.1,,id_only
62479,9.0.1,90001,9.0.1,,id_only
62480,9.0.1,90001,9.0.1,,id_only
62481,9.0.1,90001,9.0.1,,id_only
62482,9.0.1,90001,9.0.1,,id_only
62483,9.0.1,90001,9.0.1,,id_only
62484,9.0.1,90001,9.0.1,9.0.1,poi
62485,9.0.1,90001,9.0.1,,id_only
62486,9.0.1,90001,9.0.1,,id_only
62487,9.0.1,90001,9.0.1,,id_only
62488,9.0.1,90001,9.0.1,,id_only
62489,9.0.1,90001,9.0.1,,id_only
62490,9.0.1,90001,9.0.1,,id_only
62491,9.0.1,90001,9.0.1,,id_only
62492,9.0.1,90001,9.0.1,,id_only
62493,9.0.1,90001,9.0.1,,id_only
62494,9.0.1,90001,9.0.1,,id_only
62495,9.0.1,90001,9.0.1,,id_only
62496,9.0.1,90001,9.0.1,,id_only
62497,9.0.1,90001,9.0.1,,id_only
62498,9.0.1,90001,9.0.1,,id_only
62499,9.0.1,90001,9.0.1,,id_only
62500,9.0.1,90001,9.0.1,,id_only
62501,9.0.1,90001,9.0.1,,id_only
62502,9.0.1,90001,9.0.1,,id_only
62503,9.0.1,90001,9.0.1,,id_only
62504,9.0.1,90001,9.0.1,,id_only
62505,9.0.1,90001,9.0.1,,id_only
62506,9.0.1,90001,9.0.1,,id_only
62507,9.0.1,90001,9.0.1,,id_only
62508,9.0.1,90001,9.0.1,,id_only
62509,9.0.1,90001,9.0.1,,id_only
62510,9.0.1,90001,9.0.1,,id_only
62511,9.0.1,90001,9.0.1,,id_only
62512,9.0.1,90001,9.0.1,,id_only
62513,9.0.1,90001,9.0.1,,id_only
62514,9.0.1,90001,9.0.1,,id_only
62515,9.0.1,90001,9.0.1,,id_only
62516,9.0.1,90001,9.0.1,,id_only
62517,9.0.1,90001,9.0.1,,id_only
62518,9.0.1,90001,9.0.1,,id_only
62519,9.0.1,90001,9.0.1,,id_only
62520,9.0.1,90001,9.0.1,,id_only
62521,9.0.1,90001,9.0.1,,id_only
62522,9.0.1,90001,9.0.1,,id_only
62523,9.0.1,90001,9.0.1,,id_only
62524,9.0.1,90001,9.0.1,,id_only
62525,9.0.1,90001,9.0.1,,id_only
62526,9.0.1,90001,9.0.1,,id_only
62527,9.0.1,90001,9.0.1,,id_only
62528,9.0.1,90001,9.0.1,,id_only
62529,9.0.1,90001,9.0.1,,id_only
62530,9.0.1,90001,9.0.1,,id_only
62531,9.0.1,90001,9.0.1,,id_only
62532,9.0.1,90001,9.0.1,,id_only
62533,9.0.1,90001,9.0.1,,id_only
62534,9.0.1,90001,9.0.1,,id_only
62535,9.0.1,90001,9.0.1,,id_only
62536,9.0.1,90001,9.0.1,,id_only
62537,9.0.1,90001,9.0.1,,id_only
62538,9.0.1,90001,9.0.1,,id_only
62539,9.0.1,90001,9.0.1,,id_only
62540,9.0.1,90001,9.0.1,,id_only
62541,9.0.1,90001,9.0.1,,id_only
62542,9.0.1,90001,9.0.1,,id_only
62543,9.0.1,90001,9.0.1,,id_only
62544,9.0.1,90001,9.0.1,,id_only
62546,9.0.1,90001,9.0.1,,id_only
62547,9.0.1,90001,9.0.1,,id_only
62548,9.0.1,90001,9.0.1,,id_only
62549,9.0.1,90001,9.0.1,,id_only
62550,9.0.1,90001,9.0.1,,id_only
62551,9.0.1,90001,9.0.1,,id_only
62553,9.0.1,90001,9.0.1,9.0.1,poi
62555,9.0.1,90001,9.0.1,9.0.1,poi
62557,9.0.1,90001,9.0.1,9.0.1,poi
62560,9.0.1,90001,9.0.1,,id_only
62561,9.0.1,90001,9.0.1,,id_only
62563,9.0.1,90001,9.0.1,9.0.1,poi
62564,9.0.1,90001,9.0.1,,id_only
62565,9.0.1,90001,9.0.1,,id_only
62566,9.0.1,90001,9.0.1,,id_only
62567,9.0.1,90001,9.0.1,,id_only
62568,9.0.1,90001,9.0.1,,id_only
62569,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62570,9.0.1,90001,9.0.1,,id_only
62571,9.0.1,90001,9.0.1,,id_only
62572,9.0.1,90001,9.0.1,,id_only
62573,9.0.1,90001,9.0.1,,id_only
62574,9.0.1,90001,9.0.1,,id_only
62575,9.0.1,90001,9.0.1,,id_only
62576,9.0.1,90001,9.0.1,,id_only
62577,9.0.1,90001,9.0.1,,id_only
62578,9.0.1,90001,9.0.1,,id_only
62579,9.0.1,90001,9.0.1,,id_only
62580,9.0.1,90001,9.0.1,,id_only
62581,9.0.1,90001,9.0.1,,id_only
62582,9.0.1,90001,9.0.1,,id_only
62583,9.0.1,90001,9.0.1,,id_only
62584,9.0.1,90001,9.0.1,9.0.1,poi
62585,9.0.1,90001,9.0.1,,id_only
62586,9.0.1,90001,9.0.1,,id_only
62587,9.0.1,90001,9.0.1,,id_only
62588,9.0.1,90001,9.0.1,,id_only
62589,9.0.1,90001,9.0.1,,id_only
62590,9.0.1,90001,9.0.1,,id_only
62591,9.0.1,90001,9.0.1,,id_only
62592,9.0.1,90001,9.0.1,,id_only
62594,9.0.1,90001,9.0.1,,id_only
62595,9.0.1,90001,9.0.1,,id_only
62596,9.0.1,90001,9.0.1,,id_only
62597,9.0.1,90001,9.0.1,,id_only
62598,9.0.1,90001,9.0.1,,id_only
62599,9.0.1,90001,9.0.1,,id_only
62600,9.0.1,90001,9.0.1,,id_only
62601,9.0.1,90001,9.0.1,,id_only
62602,9.0.1,90001,9.0.1,,id_only
62603,9.0.1,90001,9.0.1,,id_only
62605,9.0.1,90001,9.0.1,,id_only
62606,9.0.1,90001,9.0.1,,id_only
62607,9.0.1,90001,9.0.1,,id_only
62608,9.0.1,90001,9.0.1,,id_only
62609,9.0.1,90001,9.0.1,,id_only
62610,9.0.1,90001,9.0.1,,id_only
62611,9.0.1,90001,9.0.1,,id_only
62612,9.0.1,90001,9.0.1,,id_only
62613,9.0.1,90001,9.0.1,,id_only
62614,9.0.1,90001,9.0.1,,id_only
62615,9.0.1,90001,9.0.1,,id_only
62616,9.0.1,90001,9.0.1,,id_only
62617,9.0.1,90001,9.0.1,,id_only
62618,9.0.1,90001,9.0.1,,id_only
62619,9.0.1,90001,9.0.1,,id_only
62620,9.0.1,90001,9.0.1,,id_only
62621,9.0.1,90001,9.0.1,,id_only
62622,9.0.1,90001,9.0.1,,id_only
62623,9.0.1,90001,9.0.1,,id_only
62624,9.0.1,90001,9.0.1,,id_only
62625,9.0.1,90001,9.0.1,,id_only
62627,9.0.1,90001,9.0.1,,id_only
62629,9.0.1,90001,9.0.1,,id_only
62630,9.0.1,90001,9.0.1,,id_only
62631,9.0.1,90001,9.0.1,,id_only
62632,9.0.1,90001,9.0.1,,id_only
62633,9.0.1,90001,9.0.1,,id_only
62634,9.0.1,90001,9.0.1,,id_only
62635,9.0.1,90001,9.0.1,,id_only
62636,9.0.1,90001,9.0.1,,id_only
62637,9.0.1,90001,9.0.1,,id_only
62638,9.0.1,90001,9.0.1,,id_only
62639,9.0.1,90001,9.0.1,,id_only
62640,9.0.1,90001,9.0.1,,id_only
62641,9.0.1,90001,9.0.1,,id_only
62648,9.0.1,90001,9.0.1,,id_only
62649,9.0.1,90001,9.0.1,,id_only
62650,9.0.1,90001,9.0.1,,id_only
62651,9.0.1,90001,9.0.1,,id_only
62652,9.0.1,90001,9.0.1,,id_only
62653,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62654,9.0.1,90001,9.0.1,9.0.1,poi
62655,9.0.1,90001,9.0.1,,id_only
62656,9.0.1,90001,9.0.1,,id_only
62657,9.0.1,90001,9.0.1,,id_only
62659,9.0.1,90001,9.0.1,,id_only
62660,9.0.1,90001,9.0.1,,id_only
62661,9.0.1,90001,9.0.1,,id_only
62662,9.0.1,90001,9.0.1,,id_only
62663,9.0.1,90001,9.0.1,,id_only
62664,9.0.1,90001,9.0.1,,id_only
62665,9.0.1,90001,9.0.1,,id_only
62666,9.0.1,90001,9.0.1,,id_only
62667,9.0.1,90001,9.0.1,,id_only
62668,9.0.1,90001,9.0.1,,id_only
62669,9.0.1,90001,9.0.1,,id_only
62670,9.0.1,90001,9.0.1,,id_only
62671,9.0.1,90001,9.0.1,,id_only
62672,9.0.1,90001,9.0.1,,id_only
62673,9.0.1,90001,9.0.1,,id_only
62674,9.0.1,90001,9.0.1,,id_only
62675,9.0.1,90001,9.0.1,,id_only
62676,9.0.1,90001,9.0.1,,id_only
62677,9.0.1,90001,9.0.1,,id_only
62678,9.0.1,90001,9.0.1,,id_only
62679,9.0.1,90001,9.0.1,,id_only
62680,9.0.1,90001,9.0.1,,id_only
62681,9.0.1,90001,9.0.1,,id_only
62682,9.0.1,90001,9.0.1,,id_only
62683,9.0.1,90001,9.0.1,,id_only
62684,9.0.1,90001,9.0.1,,id_only
62685,9.0.1,90001,9.0.1,,id_only
62686,9.0.1,90001,9.0.1,,id_only
62687,9.0.1,90001,9.0.1,,id_only
62688,9.0.1,90001,9.0.1,,id_only
62689,9.0.1,90001,9.0.1,,id_only
62690,9.0.1,90001,9.0.1,,id_only
62691,9.0.1,90001,9.0.1,9.0.1,poi
62692,9.0.1,90001,9.0.1,9.0.1,poi
62693,9.0.1,90001,9.0.1,9.0.1,poi
62694,9.0.1,90001,9.0.1,9.0.1,poi
62695,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62696,9.0.1,90001,9.0.1,,id_only
62697,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62698,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62699,9.0.1,90001,9.0.1,,id_only
62700,9.0.1,90001,9.0.1,,id_only
62702,9.0.1,90001,9.0.1,,id_only
62703,9.0.1,90001,9.0.1,,id_only
62704,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62705,9.0.1,90001,9.0.1,9.0.1,poi
62706,9.0.1,90001,9.0.1,,id_only
62707,9.0.1,90001,9.0.1,9.0.1,poi
62708,9.0.1,90001,9.0.1,,id_only
62709,9.0.1,90001,9.0.1,,id_only
62710,9.0.1,90001,9.0.1,,id_only
62711,9.0.1,90001,9.0.1,,id_only
62712,9.0.1,90001,9.0.1,9.0.1,poi
62713,9.0.1,90001,9.0.1,,id_only
62714,9.0.1,90001,9.0.1,9.0.1,poi
62715,9.0.1,90001,9.0.1,9.0.1,poi
62716,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62717,9.0.1,90001,9.0.1,,id_only
62718,9.0.1,90001,9.0.1,,id_only
62719,9.0.1,90001,9.0.1,,id_only
62720,9.0.1,90001,9.0.1,9.0.1,poi
62721,9.0.1,90001,9.0.1,9.0.1,poi
62722,9.0.1,90001,9.0.1,,id_only
62723,9.0.1,90001,9.0.1,9.0.1,poi
62724,9.0.1,90001,9.0.1,,id_only
62725,9.0.1,90001,9.0.1,,id_only
62726,9.0.1,90001,9.0.1,,id_only
62727,9.0.1,90001,9.0.1,,id_only
62728,9.0.1,90001,9.0.1,,id_only
62729,9.0.1,90001,9.0.1,9.0.1,poi
62730,9.0.1,90001,9.0.1,,id_only
62732,9.0.1,90001,9.0.1,9.0.1,poi
62733,9.0.1,90001,9.0.1,,id_only
62734,9.0.1,90001,9.0.1,,id_only
62735,9.0.1,90001,9.0.1,9.0.1,poi
62736,9.0.1,90001,9.0.1,9.0.1,poi
62737,9.0.1,90001,9.0.1,9.0.1,poi
62738,9.0.1,90001,9.0.1,9.0.1,poi
62739,9.0.1,90001,9.0.1,9.0.1,poi
62740,9.0.1,90001,9.0.1,9.0.1,poi
62741,9.0.1,90001,9.0.1,9.0.1,poi
62742,9.0.1,90001,9.0.1,9.0.1,poi
62743,9.0.1,90001,9.0.1,9.0.1,poi
62744,9.0.1,90001,9.0.1,,id_only
62745,9.0.1,90001,9.0.1,,id_only
62746,9.0.1,90001,9.0.1,,id_only
62747,9.0.1,90001,9.0.1,,id_only
62748,9.0.1,90001,9.0.1,9.0.1,poi
62749,9.0.1,90001,9.0.1,,id_only
62750,9.0.1,90001,9.0.1,,id_only
62751,9.0.1,90001,9.0.1,,id_only
62752,9.0.1,90001,9.0.1,,id_only
62753,9.0.1,90001,9.0.1,,id_only
62754,9.0.1,90001,9.0.1,,id_only
62755,9.0.1,90001,9.0.1,,id_only
62756,9.0.1,90001,9.0.1,,id_only
62757,9.0.1,90001,9.0.1,,id_only
62758,9.0.1,90001,9.0.1,,id_only
62759,9.0.1,90001,9.0.1,,id_only
62760,9.0.1,90001,9.0.1,,id_only
62761,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62762,9.0.1,90001,9.0.1,,id_only
62763,9.0.1,90001,9.0.1,9.0.1,poi
62764,9.0.1,90001,9.0.1,,id_only
62765,9.0.1,90001,9.0.1,,id_only
62766,9.0.1,90001,9.0.1,,id_only
62767,9.0.1,90001,9.0.1,,id_only
62768,9.0.1,90001,9.0.1,,id_only
62769,9.0.1,90001,9.0.1,,id_only
62770,9.0.1,90001,9.0.1,,id_only
62771,9.0.1,90001,9.0.1,,id_only
62772,9.0.1,90001,9.0.1,,id_only
62773,9.0.1,90001,9.0.1,9.0.1,poi
62774,9.0.1,90001,9.0.1,9.0.1,poi
62775,9.0.1,90001,9.0.1,9.0.1,poi
62776,9.0.1,90001,9.0.1,9.0.1,poi
62777,9.0.1,90001,9.0.1,,id_only
62778,9.0.1,90001,9.0.1,9.0.1,poi
62779,9.0.1,90001,9.0.1,9.0.1,poi
62780,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62781,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62782,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62783,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62784,9.0.2,90002,9.0.1,9.0.2,poi_after_id
62785,9.0.1,90001,9.0.1,,id_only
62786,9.0.1,90001,9.0.1,,id_only
62788,9.0.1,90001,9.0.1,,id_only
62789,9.0.2,90002,9.0.2,9.0.2,poi
62790,9.0.2,90002,9.0.2,9.0.2,poi
62791,9.0.2,90002,9.0.2,9.0.2,poi
62792,9.0.2,90002,9.0.2,9.0.2,poi
62793,9.0.2,90002,9.0.2,9.0.2,poi
62794,9.0.2,90002,9.0.2,9.0.2,poi
62795,9.0.2,90002,9.0.2,9.0.2,poi
62796,9.0.2,90002,9.0.2,9.0.2,poi
62797,9.0.2,90002,9.0.2,,id_only
62798,9.0.2,90002,9.0.2,,id_only
62799,9.0.2,90002,9.0.2,,id_only
62800,9.0.2,90002,9.0.2,,id_only
62801,9.0.2,90002,9.0.2,,id_only
62802,9.0.1,90001,9.0.1,,id_only
62803,9.0.1,90001,9.0.1,,id_only
62804,9.0.2,90002,9.0.2,,id_only
